Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13A1_061_Line_Y_500m,MOD13A1_061_Sample_X_500m,MOD13A1_061__500m_16_days_EVI,MOD13A1_061__500m_16_days_NDVI,MOD13A1_061__500m_16_days_VI_Quality,MOD13A1_061__500m_16_days_VI_Quality_bitmask,MOD13A1_061__500m_16_days_VI_Quality_MODLAND,MOD13A1_061__500m_16_days_VI_Quality_MODLAND_Description,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness,MOD13A1_061__500m_16_days_VI_Quality_VI_Usefulness_Description,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity,MOD13A1_061__500m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13A1_061__500m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13A1_061__500m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds,MOD13A1_061__500m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask,MOD13A1_061__500m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice,MOD13A1_061__500m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow,MOD13A1_061__500m_16_days_VI_Quality_Possible_shadow_Description
DowntownDubai,1,25.1972,55.2744,2013-08-13,h23v06,1152.0,3.0,0.0736,0.1045,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-08-29,h23v06,1152.0,3.0,0.0771,0.1198,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-09-14,h23v06,1152.0,3.0,0.0781,0.1275,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-09-30,h23v06,1152.0,3.0,0.0584,0.0962,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-10-16,h23v06,1152.0,3.0,0.0565,0.1031,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-11-01,h23v06,1152.0,3.0,0.0772,0.1282,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-11-17,h23v06,1152.0,3.0,0.0658,0.1015,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-12-03,h23v06,1152.0,3.0,0.054,0.0965,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2013-12-19,h23v06,1152.0,3.0,0.0584,0.1221,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-01-17,h23v06,1152.0,3.0,0.044,0.089,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-02-02,h23v06,1152.0,3.0,0.0799,0.133,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-02-18,h23v06,1152.0,3.0,0.0522,0.0873,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-03-06,h23v06,1152.0,3.0,0.0821,0.1331,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-03-22,h23v06,1152.0,3.0,0.0688,0.1039,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-04-07,h23v06,1152.0,3.0,0.0836,0.1197,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-04-23,h23v06,1152.0,3.0,0.0772,0.1172,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-05-09,h23v06,1152.0,3.0,0.0855,0.1203,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-05-25,h23v06,1152.0,3.0,0.0624,0.0861,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-06-10,h23v06,1152.0,3.0,0.0906,0.1201,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-06-26,h23v06,1152.0,3.0,0.0777,0.1135,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-07-12,h23v06,1152.0,3.0,0.0764,0.1151,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-07-28,h23v06,1152.0,3.0,0.0752,0.1193,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-08-13,h23v06,1152.0,3.0,0.0718,0.1091,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-08-29,h23v06,1152.0,3.0,0.0637,0.1053,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-09-14,h23v06,1152.0,3.0,0.0669,0.1126,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-09-30,h23v06,1152.0,3.0,0.069,0.1287,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-10-16,h23v06,1152.0,3.0,0.0699,0.1356,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-11-01,h23v06,1152.0,3.0,0.0638,0.1132,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-11-17,h23v06,1152.0,3.0,0.0537,0.0847,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-12-03,h23v06,1152.0,3.0,0.0565,0.0854,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2014-12-19,h23v06,1152.0,3.0,0.0654,0.1189,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-01-01,h23v06,1152.0,3.0,0.0548,0.1135,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-01-17,h23v06,1152.0,3.0,0.0596,0.1187,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-02-02,h23v06,1152.0,3.0,0.0776,0.1433,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-02-18,h23v06,1152.0,3.0,0.0557,0.1079,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-03-06,h23v06,1152.0,3.0,0.0748,0.1154,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-03-22,h23v06,1152.0,3.0,0.0591,0.0975,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-04-07,h23v06,1152.0,3.0,0.0689,0.1025,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-04-23,h23v06,1152.0,3.0,0.0706,0.1054,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-05-09,h23v06,1152.0,3.0,0.0733,0.0989,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-05-25,h23v06,1152.0,3.0,0.0625,0.0913,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-06-10,h23v06,1152.0,3.0,0.0629,0.1119,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-06-26,h23v06,1152.0,3.0,0.059,0.0854,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-07-12,h23v06,1152.0,3.0,0.0585,0.0859,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-07-28,h23v06,1152.0,3.0,0.0521,0.0765,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-08-13,h23v06,1152.0,3.0,0.0784,0.1157,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-08-29,h23v06,1152.0,3.0,0.0533,0.0778,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-09-14,h23v06,1152.0,3.0,0.0742,0.1223,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-09-30,h23v06,1152.0,3.0,0.0871,0.1509,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-10-16,h23v06,1152.0,3.0,0.0561,0.1096,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-11-01,h23v06,1152.0,3.0,0.0635,0.1009,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-11-17,h23v06,1152.0,3.0,0.0623,0.1197,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-12-03,h23v06,1152.0,3.0,0.052,0.1214,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2015-12-19,h23v06,1152.0,3.0,0.0382,0.0729,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-01-01,h23v06,1152.0,3.0,0.0382,0.0729,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-01-17,h23v06,1152.0,3.0,0.0449,0.077,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-02-02,h23v06,1152.0,3.0,0.0501,0.0874,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-02-18,h23v06,1152.0,3.0,0.0461,0.0937,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-03-05,h23v06,1152.0,3.0,0.0647,0.1163,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-03-21,h23v06,1152.0,3.0,0.0634,0.1017,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality (0011),0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-04-06,h23v06,1152.0,3.0,0.0594,0.1169,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-04-22,h23v06,1152.0,3.0,0.0583,0.0859,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-05-08,h23v06,1152.0,3.0,0.0665,0.1111,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-05-24,h23v06,1152.0,3.0,0.0611,0.1006,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-06-09,h23v06,1152.0,3.0,0.0555,0.074,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-06-25,h23v06,1152.0,3.0,0.0583,0.1052,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-07-11,h23v06,1152.0,3.0,0.0596,0.1101,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-07-27,h23v06,1152.0,3.0,0.064,0.1052,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-08-12,h23v06,1152.0,3.0,0.0571,0.1067,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-08-28,h23v06,1152.0,3.0,0.0764,0.1229,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-09-13,h23v06,1152.0,3.0,0.0545,0.0937,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-09-29,h23v06,1152.0,3.0,0.0576,0.1134,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-10-15,h23v06,1152.0,3.0,0.0482,0.0774,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-10-31,h23v06,1152.0,3.0,0.0579,0.1109,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-11-16,h23v06,1152.0,3.0,0.0675,0.125,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-12-02,h23v06,1152.0,3.0,0.061,0.0951,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2016-12-18,h23v06,1152.0,3.0,0.0619,0.1092,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-01-01,h23v06,1152.0,3.0,0.0597,0.1012,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-01-17,h23v06,1152.0,3.0,0.0481,0.0763,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-02-02,h23v06,1152.0,3.0,0.0732,0.1272,2257.0,0b0000100011010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality (0100),0b11,High,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-02-18,h23v06,1152.0,3.0,0.073,0.1538,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-03-06,h23v06,1152.0,3.0,0.0609,0.0929,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-03-22,h23v06,1152.0,3.0,0.0761,0.1163,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-04-07,h23v06,1152.0,3.0,0.0593,0.1087,4168.0,0b0001000001001000,0b00,VI produced with good quality,0b0010,Decreasing quality (0010),0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-04-23,h23v06,1152.0,3.0,0.0679,0.1006,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-05-09,h23v06,1152.0,3.0,0.0769,0.1148,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-05-25,h23v06,1152.0,3.0,0.0461,0.0674,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality (0010),0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
DowntownDubai,1,25.1972,55.2744,2017-06-10,h23v06,1152.0,3.0,0.0672,0.1093,4164.0,0b0001000001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b010,Ocean coastlines and lake shorelines,0b0,No,0b0,No
